Publication_id;Category_id;Tag_id;Author_id;Date;Views
4462;2;20;10;4.12.2022;34582
4463;3;6;4;5.24.2022;43717
4464;2;1;1;1.5.2023;33969
4465;1;9;7;4.29.2021;28329
4466;3;4;3;3.10.2023;22439
4467;1;2;8;4.21.2023;8161
4468;3;10;4;9.29.2021;31007
4469;3;1;11;5.15.2021;42193
4470;1;20;10;6.26.2021;16891
4471;1;17;5;11.4.2021;29820
4472;1;5;9;5.1.2023;29908
4473;1;16;7;1.8.2023;45217
4474;2;15;2;4.22.2021;48074
4475;1;16;4;10.14.2021;32240
4476;1;11;11;9.11.2021;18746
4477;2;6;5;8.11.2023;15984
4478;3;17;8;8.28.2023;32539
4479;3;6;5;2.23.2021;41998
4480;3;20;7;11.23.2022;28883
4481;3;8;10;8.20.2023;14250
4482;2;21;3;10.1.2023;12297
4483;2;4;11;8.13.2023;48639
4484;3;1;6;4.12.2022;36536
4485;1;5;11;1.21.2021;31357
4486;3;22;5;1.26.2022;43410
4487;1;4;7;1.1.2022;23384
4488;3;1;10;6.21.2021;30077
4489;3;20;8;3.1.2021;22915
4490;1;1;2;12.10.2023;32414
4491;1;12;7;10.3.2022;38824
4492;3;18;11;6.28.2023;44731
4493;2;21;4;5.22.2023;41107
4494;3;21;1;11.27.2021;37555
4495;3;22;11;5.22.2023;17387
4496;2;18;4;10.3.2023;13548
4497;2;8;2;3.29.2022;26224
4498;1;21;10;3.3.2022;43243
4499;3;6;2;4.24.2022;7342
4500;1;20;2;6.1.2021;19142
4501;1;12;11;12.21.2023;44383
4502;1;1;3;5.6.2021;9785
4503;2;9;7;4.7.2021;15805
4504;1;23;8;5.15.2022;21730
4505;1;14;8;2.5.2022;35242
4506;3;5;2;11.28.2022;47628
4507;1;18;6;4.11.2022;28509
4508;3;13;8;6.29.2022;47693
4509;1;9;10;6.23.2021;16383
4510;2;23;6;8.20.2021;14225
4511;1;21;6;3.5.2021;36474
4512;2;13;11;12.1.2023;30812
4513;3;14;1;9.2.2022;10389
4514;2;1;4;10.18.2021;44807
4515;2;1;10;7.8.2021;14208
4516;3;21;5;8.26.2022;48077
4517;3;1;10;12.3.2021;23216
4518;3;12;2;12.29.2021;21807
4519;3;21;9;11.2.2023;36923
4520;2;7;8;3.23.2023;40325
4521;1;13;7;4.21.2021;34772
4522;2;13;7;5.22.2022;19952
4523;3;12;1;5.9.2023;46294
4524;2;4;11;12.10.2022;11223
4525;2;19;3;6.3.2022;47355
4526;2;22;5;8.28.2023;42125
4527;1;1;10;4.25.2021;47134
4528;3;5;5;5.19.2023;26248
4529;1;10;5;3.28.2023;10602
4530;2;17;10;11.18.2021;11125
4531;1;4;10;9.30.2021;23313
4532;2;1;11;1.2.2022;8549
4533;2;6;8;9.2.2023;27725
4534;1;12;7;4.7.2022;9282
4535;2;23;4;2.21.2022;18807
4536;1;12;6;3.7.2023;25854
4537;1;9;8;3.16.2021;21958
4538;3;12;8;2.8.2023;25078
4539;3;16;4;7.30.2022;49601
4540;1;13;6;12.24.2023;30050
4541;2;10;6;2.22.2022;31377
4542;3;5;7;12.25.2022;42043
4543;3;13;4;4.19.2021;15794
4544;1;15;11;12.28.2021;40943
4545;2;15;4;10.17.2023;21160
4546;3;22;1;10.27.2023;44313
4547;2;14;4;9.27.2023;10418
4548;3;11;5;1.30.2021;28615
4549;2;20;6;4.16.2023;20141
4550;1;5;1;6.21.2021;48906
4551;1;14;5;4.26.2022;24240
4552;2;22;10;2.4.2022;20377
4553;2;7;11;7.4.2021;30108
4554;1;23;7;7.30.2023;18274
4555;3;7;1;3.29.2023;17918
4556;2;2;9;1.11.2023;34820
4557;3;17;5;8.31.2023;11713
4558;2;5;6;2.5.2022;29913
4559;2;2;4;1.23.2022;25990
4560;3;15;6;12.4.2023;32953
4561;1;1;3;3.20.2021;47451
4562;1;13;10;4.26.2022;9616
4563;3;3;2;7.1.2022;46922
4564;1;10;4;10.7.2021;38044
4565;2;6;5;8.28.2022;41938
4566;3;22;1;8.25.2022;36533
4567;1;11;10;6.21.2023;11761
4568;1;18;6;1.18.2022;29898
4569;3;6;3;5.5.2022;38773
4570;1;20;11;7.5.2021;7549
4571;1;16;9;5.11.2022;20100
4572;3;19;4;8.12.2022;45143
4573;2;4;8;7.22.2021;22658
4574;1;15;7;10.24.2023;13348
4575;3;18;5;5.16.2022;31965
4576;1;7;7;6.3.2022;49654
4577;2;19;7;1.18.2021;22439
4578;2;5;7;3.12.2022;48494
4579;3;11;2;10.1.2023;47056
4580;3;4;8;8.5.2023;7415
4581;2;20;3;8.22.2022;21968
4582;3;4;1;9.23.2022;38161
4583;2;1;3;8.2.2021;8384
4584;2;10;4;7.27.2023;12635
4585;3;15;8;11.2.2021;18084
4586;1;1;1;5.4.2021;45005
4587;3;6;1;4.13.2022;49013
4588;3;21;3;12.9.2022;16567
4589;2;19;4;2.7.2022;35037
4590;3;17;9;11.12.2021;9498
4591;1;8;5;6.28.2022;46393
4592;1;7;11;4.15.2021;47677
4593;1;21;1;2.14.2023;14170
4594;3;9;1;2.14.2023;43361
4595;1;22;1;1.18.2022;31011
4596;1;19;6;6.1.2021;43213
4597;3;21;2;4.12.2023;10683
4598;2;12;2;10.17.2023;14128
4599;2;10;3;3.22.2022;39424
4600;3;10;7;2.2.2021;6842
4601;1;18;10;6.22.2021;33420
4602;3;20;1;1.3.2023;39050
4603;1;23;3;3.11.2022;19208
4604;2;13;6;6.2.2021;23414
4605;3;1;7;1.21.2023;45740
4606;3;23;8;5.28.2023;14242
4607;1;4;11;6.8.2023;29491
4608;1;7;6;3.18.2023;15952
4609;2;7;3;9.14.2021;35259
4610;3;1;8;8.10.2021;34213
4611;2;21;1;1.9.2022;14125
4612;2;5;3;12.1.2023;39232
4613;3;19;9;10.21.2021;17362
4614;2;15;3;1.12.2023;11618
4615;2;1;3;3.2.2021;19308
4616;2;18;8;5.4.2021;27065
4617;2;19;8;7.30.2023;37810
4618;3;8;4;1.26.2023;15044
4619;3;1;6;7.21.2022;17311
4620;1;20;5;11.12.2021;28222
4621;1;12;2;9.9.2023;10142
4622;2;15;5;6.22.2022;47048
4623;1;1;6;3.23.2021;10810
4624;3;13;5;9.21.2023;28153
4625;3;17;9;12.27.2022;13555
4626;3;11;6;4.13.2023;32822
4627;3;16;7;9.24.2021;16012
4628;2;8;8;10.21.2021;42928
4629;1;22;8;12.16.2023;34148
4630;2;8;2;1.8.2021;41553
4631;2;14;1;1.1.2023;44139
4632;1;16;6;5.14.2021;29628
4633;2;4;2;11.16.2022;34361
4634;3;1;11;7.26.2023;12333
4635;2;5;9;2.21.2023;8702
4636;1;6;11;2.14.2021;41321
4637;1;13;7;11.8.2022;25106
4638;3;23;5;9.2.2022;26196
4639;1;4;3;11.20.2022;33717
4640;2;13;4;1.16.2023;15140
4641;1;23;2;5.23.2021;11809
4642;1;20;2;12.27.2023;43589
4643;1;13;4;1.6.2023;23696
4644;2;5;2;9.18.2021;14831
4645;2;10;11;5.20.2021;33595
4646;1;7;9;5.2.2022;23213
4647;3;23;10;11.21.2022;40210
4648;2;9;9;12.30.2022;12607
4649;1;4;3;7.18.2022;16431
4650;1;6;9;1.27.2021;31582
4651;3;15;10;6.21.2021;43870
4652;2;17;2;7.3.2023;47212
4653;1;5;5;3.20.2022;10928
4654;3;17;10;9.7.2021;42612
4655;2;5;6;6.11.2021;24239
4656;3;4;9;2.8.2021;20703
4657;2;9;10;11.4.2021;20087
4658;2;13;2;2.28.2021;39850
4659;1;4;5;7.17.2023;21721
4660;2;1;4;9.13.2023;16667
4661;3;14;3;12.30.2023;44478
4662;3;20;6;3.17.2021;41051
4663;2;15;7;11.28.2022;28428
4664;3;4;11;9.2.2022;27603
4665;1;12;4;4.24.2023;44338
4666;2;9;1;3.31.2021;33287
4667;2;9;3;9.4.2021;22825
4668;3;20;3;3.27.2021;34960
4669;2;1;1;7.5.2021;31745
4670;1;16;3;9.25.2022;27180
4671;3;15;11;12.13.2023;31197
4672;2;1;11;2.21.2022;38577
4673;1;12;5;7.17.2021;12401
4674;2;18;3;4.12.2022;13161
4675;2;7;4;6.1.2023;45957
4676;1;7;11;9.23.2023;13712
4677;1;6;5;8.20.2023;37316
4678;3;1;3;10.17.2023;13447
4679;2;16;7;12.9.2021;27103
4680;2;6;8;3.30.2023;45945
4681;3;7;8;3.4.2022;39754
4682;3;9;10;12.13.2022;46111
4683;1;21;2;5.21.2023;27273
4684;1;17;6;5.8.2021;47517
4685;1;15;11;9.23.2021;13861
4686;2;7;6;11.4.2022;18311
4687;1;10;7;10.12.2022;6961
4688;2;14;2;1.15.2023;44701
4689;1;13;2;8.19.2022;22900
4690;3;9;10;4.14.2021;29369
4691;1;5;1;7.15.2021;23616
4692;2;2;1;9.7.2022;34552
4693;3;13;6;9.10.2021;10884
4694;1;22;11;12.11.2021;19240
4695;1;22;6;10.9.2021;18869
4696;1;5;5;8.12.2023;31442
4697;3;19;3;3.13.2022;38421
4698;1;20;5;6.5.2023;42039
4699;1;14;2;10.24.2021;7008
4700;1;4;10;3.17.2021;10173
4701;2;17;9;1.24.2023;11770
4702;1;10;8;2.25.2021;28039
4703;1;16;6;9.30.2021;24354
4704;1;18;2;8.17.2021;8712
4705;1;14;4;6.27.2021;39062
4706;3;21;9;1.6.2021;7423
4707;3;13;10;3.23.2021;37644
4708;1;14;10;5.12.2023;16701
4709;3;1;8;4.6.2022;45646
4710;2;11;11;12.27.2021;14898
4711;1;10;2;9.3.2022;37874
4712;1;21;7;11.23.2021;22230
4713;3;5;8;8.25.2022;37990
4714;1;19;11;1.26.2021;27256
4715;2;9;9;12.5.2022;44908
4716;2;4;1;1.6.2023;48479
4717;3;10;10;3.19.2023;19326
4718;2;16;3;11.19.2021;6715
4719;1;21;9;8.11.2021;38282
4720;1;10;8;6.8.2021;21932
4721;1;19;9;1.12.2022;17845
4722;3;3;4;3.23.2021;15188
4723;2;2;4;10.16.2021;32264
4724;1;12;5;7.28.2023;24426
4725;3;8;1;12.1.2022;40639
4726;1;11;6;5.20.2023;30971
4727;1;20;4;11.16.2022;14786
4728;1;20;4;3.21.2021;33312
4729;2;10;2;1.11.2023;41062
4730;1;1;4;7.5.2022;10357
4731;1;22;10;12.8.2021;9007
4732;2;16;7;5.21.2023;29723
4733;2;2;1;1.6.2022;33102
4734;3;5;8;8.15.2021;36158
4735;2;16;8;6.10.2023;9054
4736;3;18;11;5.15.2021;37728
4737;2;8;1;8.10.2022;25431
4738;3;2;9;2.6.2021;28201
4739;1;10;3;10.14.2022;13932
4740;3;14;11;3.16.2021;21185
4741;2;3;5;10.15.2021;10753
4742;2;15;8;1.22.2023;10418
4743;1;8;6;7.27.2021;8771
4744;2;3;8;8.22.2022;11186
4745;3;8;5;3.1.2023;15311
4746;2;13;2;11.1.2023;34032
4747;1;4;8;10.6.2022;40249
4748;1;5;6;2.25.2021;49506
4749;2;13;11;5.4.2021;27214
4750;3;16;2;12.12.2022;15193
4751;3;18;5;11.12.2021;19712
4752;2;2;1;12.14.2023;34256
4753;2;6;7;3.29.2022;42884
4754;1;12;11;10.2.2023;24481
4755;2;6;2;4.16.2022;11109
4756;3;9;3;9.27.2022;18874
4757;2;7;9;7.11.2022;16905
4758;2;18;3;6.2.2022;38759
4759;1;20;10;3.31.2023;12402
4760;3;18;9;2.18.2022;26468
4761;1;21;1;11.14.2022;19273
4762;2;12;10;7.2.2022;47419
4763;2;6;3;4.11.2023;26596
4764;1;18;1;8.19.2023;12910
4765;3;21;2;9.10.2022;40888
4766;2;22;9;4.24.2021;19517
4767;1;13;2;2.4.2023;13468
4768;3;4;1;6.14.2023;12794
4769;2;4;4;9.24.2021;30379
4770;3;11;10;1.26.2021;29898
4771;1;1;9;4.2.2021;13350
4772;2;16;10;10.27.2023;17522
4773;1;5;1;12.6.2023;49924
4774;1;19;1;7.10.2023;20615
4775;1;16;2;5.21.2023;14830
4776;3;4;9;6.4.2021;18756
4777;3;19;2;12.14.2022;24404
4778;2;15;1;7.12.2023;11870
4779;2;16;11;8.5.2023;47778
4780;1;9;9;5.5.2021;20059
4781;1;1;2;2.8.2023;35546
